,Hunk_Type,Size
9195,Fixed_Hunk,7
9196,Buggy_Hunk,6
9197,Fixed_Hunk,7
9198,Buggy_Hunk,6
9199,Fixed_Hunk,7
9200,Buggy_Hunk,6
9201,Fixed_Hunk,9
9202,Buggy_Hunk,12
9203,Fixed_Hunk,13
9204,Buggy_Hunk,34
9205,Fixed_Hunk,34
9206,Buggy_Hunk,6
9207,Fixed_Hunk,9
9208,Buggy_Hunk,7
9209,Fixed_Hunk,8
9210,Buggy_Hunk,7
9211,Fixed_Hunk,7
9212,Buggy_Hunk,7
9213,Fixed_Hunk,8
9214,Buggy_Hunk,10
9215,Fixed_Hunk,11
9216,Buggy_Hunk,7
9217,Fixed_Hunk,7
9218,Buggy_Hunk,6
9219,Fixed_Hunk,7
9220,Buggy_Hunk,7
9221,Fixed_Hunk,7
9222,Buggy_Hunk,6
9223,Fixed_Hunk,7
9224,Buggy_Hunk,11
9225,Fixed_Hunk,9
9226,Buggy_Hunk,7
9227,Fixed_Hunk,7
9228,Buggy_Hunk,11
9229,Fixed_Hunk,9
9230,Buggy_Hunk,13
9231,Fixed_Hunk,11
9232,Buggy_Hunk,9
9233,Fixed_Hunk,9
9234,Buggy_Hunk,8
9235,Fixed_Hunk,7
9236,Buggy_Hunk,7
9237,Fixed_Hunk,7
9238,Buggy_Hunk,9
9239,Fixed_Hunk,8
9240,Buggy_Hunk,20
9241,Fixed_Hunk,26
9242,Buggy_Hunk,8
9243,Fixed_Hunk,7
9244,Buggy_Hunk,7
9245,Fixed_Hunk,7
9246,Buggy_Hunk,7
9247,Fixed_Hunk,6
9248,Buggy_Hunk,7
9249,Fixed_Hunk,6
9250,Buggy_Hunk,7
9251,Fixed_Hunk,6
9252,Buggy_Hunk,7
9253,Fixed_Hunk,6
9254,Buggy_Hunk,7
9255,Fixed_Hunk,6
9256,Buggy_Hunk,7
9257,Fixed_Hunk,6
9258,Buggy_Hunk,7
9259,Fixed_Hunk,6
9260,Buggy_Hunk,7
9261,Fixed_Hunk,6
9262,Buggy_Hunk,7
9263,Fixed_Hunk,6
9264,Buggy_Hunk,7
9265,Fixed_Hunk,6
9266,Buggy_Hunk,7
9267,Fixed_Hunk,6
9268,Buggy_Hunk,7
9269,Fixed_Hunk,6
9270,Buggy_Hunk,7
9271,Fixed_Hunk,6
9272,Buggy_Hunk,7
9273,Fixed_Hunk,6
9274,Buggy_Hunk,7
9275,Fixed_Hunk,6
9276,Buggy_Hunk,7
9277,Fixed_Hunk,6
9278,Buggy_Hunk,7
9279,Fixed_Hunk,6
9280,Buggy_Hunk,7
9281,Fixed_Hunk,6
9282,Buggy_Hunk,7
9283,Fixed_Hunk,6
9284,Buggy_Hunk,7
9285,Fixed_Hunk,6
9286,Buggy_Hunk,7
9287,Fixed_Hunk,6
9288,Buggy_Hunk,7
9289,Fixed_Hunk,6
9290,Buggy_Hunk,7
9291,Fixed_Hunk,6
9292,Buggy_Hunk,7
9293,Fixed_Hunk,6
9294,Buggy_Hunk,7
9295,Fixed_Hunk,6
9296,Buggy_Hunk,7
9297,Fixed_Hunk,6
9298,Buggy_Hunk,7
9299,Fixed_Hunk,6
9300,Buggy_Hunk,7
9301,Fixed_Hunk,6
9302,Buggy_Hunk,7
9303,Fixed_Hunk,6
9304,Buggy_Hunk,7
9305,Fixed_Hunk,6
9306,Buggy_Hunk,7
9307,Fixed_Hunk,6
9308,Buggy_Hunk,7
9309,Fixed_Hunk,6
9310,Buggy_Hunk,7
9311,Fixed_Hunk,6
9312,Buggy_Hunk,7
9313,Fixed_Hunk,6
9314,Buggy_Hunk,7
9315,Fixed_Hunk,6
9316,Buggy_Hunk,7
9317,Fixed_Hunk,6
9318,Buggy_Hunk,8
9319,Fixed_Hunk,6
9320,Buggy_Hunk,6
9321,Fixed_Hunk,7
9322,Buggy_Hunk,8
9323,Fixed_Hunk,6
9324,Buggy_Hunk,6
9325,Fixed_Hunk,7
9326,Buggy_Hunk,8
9327,Fixed_Hunk,6
9328,Buggy_Hunk,6
9329,Fixed_Hunk,7
9330,Buggy_Hunk,8
9331,Fixed_Hunk,6
9332,Buggy_Hunk,6
9333,Fixed_Hunk,7
9334,Buggy_Hunk,8
9335,Fixed_Hunk,6
9336,Buggy_Hunk,6
9337,Fixed_Hunk,7
9338,Buggy_Hunk,8
9339,Fixed_Hunk,6
9340,Buggy_Hunk,6
9341,Fixed_Hunk,7
9342,Buggy_Hunk,8
9343,Fixed_Hunk,6
9344,Buggy_Hunk,6
9345,Fixed_Hunk,7
9346,Buggy_Hunk,8
9347,Fixed_Hunk,6
9348,Buggy_Hunk,6
9349,Fixed_Hunk,7
9350,Buggy_Hunk,8
9351,Fixed_Hunk,6
9352,Buggy_Hunk,6
9353,Fixed_Hunk,7
9354,Buggy_Hunk,8
9355,Fixed_Hunk,6
9356,Buggy_Hunk,6
9357,Fixed_Hunk,7
9358,Buggy_Hunk,8
9359,Fixed_Hunk,6
9360,Buggy_Hunk,6
9361,Fixed_Hunk,7
9362,Buggy_Hunk,8
9363,Fixed_Hunk,6
9364,Buggy_Hunk,6
9365,Fixed_Hunk,7
9366,Buggy_Hunk,8
9367,Fixed_Hunk,6
9368,Buggy_Hunk,6
9369,Fixed_Hunk,7
9370,Buggy_Hunk,8
9371,Fixed_Hunk,6
9372,Buggy_Hunk,6
9373,Fixed_Hunk,7
9374,Buggy_Hunk,8
9375,Fixed_Hunk,6
9376,Buggy_Hunk,6
9377,Fixed_Hunk,7
9378,Buggy_Hunk,8
9379,Fixed_Hunk,6
9380,Buggy_Hunk,6
9381,Fixed_Hunk,7
9382,Buggy_Hunk,8
9383,Fixed_Hunk,6
9384,Buggy_Hunk,6
9385,Fixed_Hunk,7
9386,Buggy_Hunk,8
9387,Fixed_Hunk,6
9388,Buggy_Hunk,6
9389,Fixed_Hunk,7
9390,Buggy_Hunk,8
9391,Fixed_Hunk,6
9392,Buggy_Hunk,6
9393,Fixed_Hunk,7
9394,Buggy_Hunk,8
9395,Fixed_Hunk,6
9396,Buggy_Hunk,6
9397,Fixed_Hunk,7
9398,Buggy_Hunk,8
9399,Fixed_Hunk,6
9400,Buggy_Hunk,6
9401,Fixed_Hunk,7
9402,Buggy_Hunk,8
9403,Fixed_Hunk,6
9404,Buggy_Hunk,6
9405,Fixed_Hunk,7
9406,Buggy_Hunk,8
9407,Fixed_Hunk,6
9408,Buggy_Hunk,6
9409,Fixed_Hunk,7
9410,Buggy_Hunk,8
9411,Fixed_Hunk,6
9412,Buggy_Hunk,6
9413,Fixed_Hunk,7
9414,Buggy_Hunk,8
9415,Fixed_Hunk,6
9416,Buggy_Hunk,6
9417,Fixed_Hunk,7
9418,Buggy_Hunk,8
9419,Fixed_Hunk,6
9420,Buggy_Hunk,6
9421,Fixed_Hunk,7
9422,Buggy_Hunk,8
9423,Fixed_Hunk,6
9424,Buggy_Hunk,6
9425,Fixed_Hunk,7
9426,Buggy_Hunk,8
9427,Fixed_Hunk,6
9428,Buggy_Hunk,6
9429,Fixed_Hunk,7
9430,Buggy_Hunk,8
9431,Fixed_Hunk,6
9432,Buggy_Hunk,6
9433,Fixed_Hunk,7
9434,Buggy_Hunk,8
9435,Fixed_Hunk,6
9436,Buggy_Hunk,6
9437,Fixed_Hunk,7
9438,Buggy_Hunk,8
9439,Fixed_Hunk,6
9440,Buggy_Hunk,6
9441,Fixed_Hunk,7
9442,Buggy_Hunk,8
9443,Fixed_Hunk,6
9444,Buggy_Hunk,6
9445,Fixed_Hunk,7
9446,Buggy_Hunk,8
9447,Fixed_Hunk,6
9448,Buggy_Hunk,6
9449,Fixed_Hunk,7
9450,Buggy_Hunk,8
9451,Fixed_Hunk,6
9452,Buggy_Hunk,6
9453,Fixed_Hunk,7
9454,Buggy_Hunk,8
9455,Fixed_Hunk,6
9456,Buggy_Hunk,6
9457,Fixed_Hunk,7
9458,Buggy_Hunk,8
9459,Fixed_Hunk,6
9460,Buggy_Hunk,6
9461,Fixed_Hunk,7
9462,Buggy_Hunk,6
9463,Fixed_Hunk,7
9464,Buggy_Hunk,7
9465,Fixed_Hunk,7
9466,Buggy_Hunk,7
9467,Fixed_Hunk,7
9468,Buggy_Hunk,7
9469,Fixed_Hunk,7
9470,Buggy_Hunk,6
9471,Fixed_Hunk,7
9472,Buggy_Hunk,7
9473,Fixed_Hunk,7
9474,Buggy_Hunk,7
9475,Fixed_Hunk,7
9476,Buggy_Hunk,6
9477,Fixed_Hunk,7
9478,Buggy_Hunk,7
9479,Fixed_Hunk,8
9480,Buggy_Hunk,10
9481,Fixed_Hunk,12
9482,Buggy_Hunk,6
9483,Fixed_Hunk,8
9484,Buggy_Hunk,6
9485,Fixed_Hunk,7
9486,Buggy_Hunk,7
9487,Fixed_Hunk,9
9488,Buggy_Hunk,6
9489,Fixed_Hunk,7
9490,Buggy_Hunk,11
9491,Fixed_Hunk,13
9492,Buggy_Hunk,7
9493,Fixed_Hunk,9
9494,Buggy_Hunk,7
9495,Fixed_Hunk,7
9496,Buggy_Hunk,7
9497,Fixed_Hunk,7
9498,Buggy_Hunk,9
9499,Fixed_Hunk,8
9500,Buggy_Hunk,8
9501,Fixed_Hunk,8
9502,Buggy_Hunk,7
9503,Fixed_Hunk,7
9504,Buggy_Hunk,6
9505,Fixed_Hunk,7
9506,Buggy_Hunk,6
9507,Fixed_Hunk,7
9508,Buggy_Hunk,6
9509,Fixed_Hunk,11
9510,Buggy_Hunk,26
9511,Fixed_Hunk,26
9512,Buggy_Hunk,8
9513,Fixed_Hunk,8
9514,Buggy_Hunk,8
9515,Fixed_Hunk,8
9516,Buggy_Hunk,17
9517,Fixed_Hunk,17
9518,Buggy_Hunk,7
9519,Fixed_Hunk,7
9520,Buggy_Hunk,9
9521,Fixed_Hunk,9
9522,Buggy_Hunk,7
9523,Fixed_Hunk,7
9524,Buggy_Hunk,7
9525,Fixed_Hunk,7
9526,Buggy_Hunk,6
9527,Fixed_Hunk,11
9528,Buggy_Hunk,7
9529,Fixed_Hunk,7
9530,Buggy_Hunk,7
9531,Fixed_Hunk,6
9532,Buggy_Hunk,7
9533,Fixed_Hunk,7
9534,Buggy_Hunk,13
9535,Fixed_Hunk,16
9536,Buggy_Hunk,11
9537,Fixed_Hunk,9
9538,Buggy_Hunk,14
9539,Fixed_Hunk,16
9540,Buggy_Hunk,6
9541,Fixed_Hunk,8
9542,Buggy_Hunk,18
9543,Fixed_Hunk,18
9544,Buggy_Hunk,7
9545,Fixed_Hunk,7
9546,Buggy_Hunk,7
9547,Fixed_Hunk,6
9548,Buggy_Hunk,6
9549,Fixed_Hunk,34
9550,Buggy_Hunk,7
9551,Fixed_Hunk,6
9552,Buggy_Hunk,21
9553,Fixed_Hunk,26
9554,Buggy_Hunk,6
9555,Fixed_Hunk,7
9556,Buggy_Hunk,6
9557,Fixed_Hunk,7
9558,Buggy_Hunk,7
9559,Fixed_Hunk,6
9560,Buggy_Hunk,9
9561,Fixed_Hunk,9
9562,Buggy_Hunk,8
9563,Fixed_Hunk,8
9564,Buggy_Hunk,7
9565,Fixed_Hunk,7
9566,Buggy_Hunk,7
9567,Fixed_Hunk,7
9568,Buggy_Hunk,7
9569,Fixed_Hunk,7
9570,Buggy_Hunk,15
9571,Fixed_Hunk,12
9572,Buggy_Hunk,7
9573,Fixed_Hunk,7
9574,Buggy_Hunk,7
9575,Fixed_Hunk,7
9576,Buggy_Hunk,8
9577,Fixed_Hunk,8
9578,Buggy_Hunk,7
9579,Fixed_Hunk,7
9580,Buggy_Hunk,11
9581,Fixed_Hunk,11
9582,Buggy_Hunk,7
9583,Fixed_Hunk,7
9584,Buggy_Hunk,6
9585,Fixed_Hunk,41
9586,Buggy_Hunk,8
9587,Fixed_Hunk,7
9588,Buggy_Hunk,10
9589,Fixed_Hunk,7
9590,Buggy_Hunk,7
9591,Fixed_Hunk,7
9592,Buggy_Hunk,8
9593,Fixed_Hunk,6
9594,Buggy_Hunk,9
9595,Fixed_Hunk,12
9596,Buggy_Hunk,7
9597,Fixed_Hunk,8
9598,Buggy_Hunk,13
9599,Fixed_Hunk,12
9600,Buggy_Hunk,26
9601,Fixed_Hunk,23
9602,Buggy_Hunk,7
9603,Fixed_Hunk,7
9604,Buggy_Hunk,6
9605,Fixed_Hunk,8
9606,Buggy_Hunk,26
9607,Fixed_Hunk,51
9608,Buggy_Hunk,7
9609,Fixed_Hunk,8
9610,Buggy_Hunk,9
9611,Fixed_Hunk,10
9612,Buggy_Hunk,8
9613,Fixed_Hunk,8
9614,Buggy_Hunk,7
9615,Fixed_Hunk,7
9616,Buggy_Hunk,7
9617,Fixed_Hunk,7
9618,Buggy_Hunk,9
9619,Fixed_Hunk,9
9620,Buggy_Hunk,21
9621,Fixed_Hunk,21
9622,Buggy_Hunk,6
9623,Fixed_Hunk,7
9624,Buggy_Hunk,6
9625,Fixed_Hunk,7
9626,Buggy_Hunk,6
9627,Fixed_Hunk,7
9628,Buggy_Hunk,7
9629,Fixed_Hunk,6
9630,Buggy_Hunk,11
9631,Fixed_Hunk,28
9632,Buggy_Hunk,8
9633,Fixed_Hunk,8
9634,Buggy_Hunk,8
9635,Fixed_Hunk,8
9636,Buggy_Hunk,8
9637,Fixed_Hunk,8
9638,Buggy_Hunk,8
9639,Fixed_Hunk,8
9640,Buggy_Hunk,7
9641,Fixed_Hunk,8
9642,Buggy_Hunk,7
9643,Fixed_Hunk,8
9644,Buggy_Hunk,6
9645,Fixed_Hunk,7
9646,Buggy_Hunk,6
9647,Fixed_Hunk,7
9648,Buggy_Hunk,9
9649,Fixed_Hunk,9
9650,Buggy_Hunk,16
9651,Fixed_Hunk,16
9652,Buggy_Hunk,21
9653,Fixed_Hunk,21
9654,Buggy_Hunk,10
9655,Fixed_Hunk,7
9656,Buggy_Hunk,21
9657,Fixed_Hunk,21
9658,Buggy_Hunk,10
9659,Fixed_Hunk,7
9660,Buggy_Hunk,14
9661,Fixed_Hunk,9
9662,Buggy_Hunk,42
9663,Fixed_Hunk,41
9664,Buggy_Hunk,148
9665,Fixed_Hunk,59
9666,Buggy_Hunk,6
9667,Fixed_Hunk,7
9668,Buggy_Hunk,6
9669,Fixed_Hunk,7
9670,Buggy_Hunk,8
9671,Fixed_Hunk,11
9672,Buggy_Hunk,10
9673,Fixed_Hunk,10
9674,Buggy_Hunk,7
9675,Fixed_Hunk,9
9676,Buggy_Hunk,7
9677,Fixed_Hunk,9
9678,Buggy_Hunk,6
9679,Fixed_Hunk,7
9680,Buggy_Hunk,6
9681,Fixed_Hunk,9
9682,Buggy_Hunk,6
9683,Fixed_Hunk,18
9684,Buggy_Hunk,8
9685,Fixed_Hunk,8
9686,Buggy_Hunk,7
9687,Fixed_Hunk,7
9688,Buggy_Hunk,7
9689,Fixed_Hunk,7
9690,Buggy_Hunk,8
9691,Fixed_Hunk,8
9692,Buggy_Hunk,6
9693,Fixed_Hunk,7
9694,Buggy_Hunk,6
9695,Fixed_Hunk,7
9696,Buggy_Hunk,36
9697,Fixed_Hunk,36
9698,Buggy_Hunk,8
9699,Fixed_Hunk,8
9700,Buggy_Hunk,17
9701,Fixed_Hunk,17
9702,Buggy_Hunk,16
9703,Fixed_Hunk,16
9704,Buggy_Hunk,7
9705,Fixed_Hunk,7
9706,Buggy_Hunk,10
9707,Fixed_Hunk,10
9708,Buggy_Hunk,9
9709,Fixed_Hunk,9
9710,Buggy_Hunk,6
9711,Fixed_Hunk,8
9712,Buggy_Hunk,6
9713,Fixed_Hunk,7
9714,Buggy_Hunk,13
9715,Fixed_Hunk,14
9716,Buggy_Hunk,6
9717,Fixed_Hunk,8
9718,Buggy_Hunk,14
9719,Fixed_Hunk,15
9720,Buggy_Hunk,7
9721,Fixed_Hunk,7
9722,Buggy_Hunk,7
9723,Fixed_Hunk,7
9724,Buggy_Hunk,7
9725,Fixed_Hunk,7
9726,Buggy_Hunk,8
9727,Fixed_Hunk,7
9728,Buggy_Hunk,12
9729,Fixed_Hunk,9
9730,Buggy_Hunk,18
9731,Fixed_Hunk,13
9732,Buggy_Hunk,9
9733,Fixed_Hunk,10
9734,Buggy_Hunk,7
9735,Fixed_Hunk,7
9736,Buggy_Hunk,9
9737,Fixed_Hunk,10
9738,Buggy_Hunk,7
9739,Fixed_Hunk,6
9740,Buggy_Hunk,15
9741,Fixed_Hunk,15
9742,Buggy_Hunk,6
9743,Fixed_Hunk,7
9744,Buggy_Hunk,7
9745,Fixed_Hunk,7
9746,Buggy_Hunk,7
9747,Fixed_Hunk,7
9748,Buggy_Hunk,23
9749,Fixed_Hunk,20
9750,Buggy_Hunk,7
9751,Fixed_Hunk,7
9752,Buggy_Hunk,6
9753,Fixed_Hunk,8
9754,Buggy_Hunk,7
9755,Fixed_Hunk,7
9756,Buggy_Hunk,7
9757,Fixed_Hunk,7
9758,Buggy_Hunk,7
9759,Fixed_Hunk,7
9760,Buggy_Hunk,7
9761,Fixed_Hunk,6
9762,Buggy_Hunk,13
9763,Fixed_Hunk,14
9764,Buggy_Hunk,13
9765,Fixed_Hunk,14
9766,Buggy_Hunk,13
9767,Fixed_Hunk,14
9768,Buggy_Hunk,13
9769,Fixed_Hunk,14
9770,Buggy_Hunk,13
9771,Fixed_Hunk,14
9772,Buggy_Hunk,13
9773,Fixed_Hunk,14
9774,Buggy_Hunk,13
9775,Fixed_Hunk,6
9776,Buggy_Hunk,16
9777,Fixed_Hunk,6
9778,Buggy_Hunk,74
9779,Fixed_Hunk,6
9780,Buggy_Hunk,25
9781,Fixed_Hunk,6
9782,Buggy_Hunk,9
9783,Fixed_Hunk,6
9784,Buggy_Hunk,7
9785,Fixed_Hunk,7
9786,Buggy_Hunk,7
9787,Fixed_Hunk,7
9788,Buggy_Hunk,6
9789,Fixed_Hunk,8
9790,Buggy_Hunk,8
9791,Fixed_Hunk,6
9792,Buggy_Hunk,13
9793,Fixed_Hunk,13
9794,Buggy_Hunk,6
9795,Fixed_Hunk,8
9796,Buggy_Hunk,7
9797,Fixed_Hunk,7
9798,Buggy_Hunk,12
9799,Fixed_Hunk,12
9800,Buggy_Hunk,7
9801,Fixed_Hunk,7
9802,Buggy_Hunk,7
9803,Fixed_Hunk,7
9804,Buggy_Hunk,6
9805,Fixed_Hunk,7
9806,Buggy_Hunk,8
9807,Fixed_Hunk,8
9808,Buggy_Hunk,7
9809,Fixed_Hunk,7
9810,Buggy_Hunk,6
9811,Fixed_Hunk,14
9812,Buggy_Hunk,14
9813,Fixed_Hunk,14
9814,Buggy_Hunk,7
9815,Fixed_Hunk,8
9816,Buggy_Hunk,7
9817,Fixed_Hunk,7
9818,Buggy_Hunk,7
9819,Fixed_Hunk,6
9820,Buggy_Hunk,7
9821,Fixed_Hunk,7
9822,Buggy_Hunk,7
9823,Fixed_Hunk,6
9824,Buggy_Hunk,9
9825,Fixed_Hunk,9
9826,Buggy_Hunk,7
9827,Fixed_Hunk,7
9828,Buggy_Hunk,7
9829,Fixed_Hunk,6
9830,Buggy_Hunk,7
9831,Fixed_Hunk,7
9832,Buggy_Hunk,6
9833,Fixed_Hunk,11
9834,Buggy_Hunk,7
9835,Fixed_Hunk,7
9836,Buggy_Hunk,7
9837,Fixed_Hunk,7
9838,Buggy_Hunk,7
9839,Fixed_Hunk,7
9840,Buggy_Hunk,7
9841,Fixed_Hunk,8
9842,Buggy_Hunk,9
9843,Fixed_Hunk,12
9844,Buggy_Hunk,7
9845,Fixed_Hunk,7
9846,Buggy_Hunk,6
9847,Fixed_Hunk,9
9848,Buggy_Hunk,6
9849,Fixed_Hunk,9
9850,Buggy_Hunk,6
9851,Fixed_Hunk,10
9852,Buggy_Hunk,6
9853,Fixed_Hunk,15
9854,Buggy_Hunk,6
9855,Fixed_Hunk,12
9856,Buggy_Hunk,6
9857,Fixed_Hunk,14
9858,Buggy_Hunk,8
9859,Fixed_Hunk,8
9860,Buggy_Hunk,9
9861,Fixed_Hunk,9
9862,Buggy_Hunk,9
9863,Fixed_Hunk,9
9864,Buggy_Hunk,7
9865,Fixed_Hunk,7
9866,Buggy_Hunk,7
9867,Fixed_Hunk,7
9868,Buggy_Hunk,7
9869,Fixed_Hunk,7
9870,Buggy_Hunk,7
9871,Fixed_Hunk,6
9872,Buggy_Hunk,7
9873,Fixed_Hunk,6
9874,Buggy_Hunk,7
9875,Fixed_Hunk,6
9876,Buggy_Hunk,7
9877,Fixed_Hunk,6
9878,Buggy_Hunk,9
9879,Fixed_Hunk,6
9880,Buggy_Hunk,15
9881,Fixed_Hunk,6
9882,Buggy_Hunk,19
9883,Fixed_Hunk,19
9884,Buggy_Hunk,7
9885,Fixed_Hunk,7
9886,Buggy_Hunk,11
9887,Fixed_Hunk,11
9888,Buggy_Hunk,12
9889,Fixed_Hunk,7
9890,Buggy_Hunk,18
9891,Fixed_Hunk,6
9892,Buggy_Hunk,47
9893,Fixed_Hunk,52
9894,Buggy_Hunk,12
9895,Fixed_Hunk,12
9896,Buggy_Hunk,8
9897,Fixed_Hunk,8
9898,Buggy_Hunk,9
9899,Fixed_Hunk,9
9900,Buggy_Hunk,12
9901,Fixed_Hunk,12
9902,Buggy_Hunk,408
9903,Fixed_Hunk,402
9904,Buggy_Hunk,33
9905,Fixed_Hunk,40
9906,Buggy_Hunk,16
9907,Fixed_Hunk,14
9908,Buggy_Hunk,8
9909,Fixed_Hunk,10
9910,Buggy_Hunk,12
9911,Fixed_Hunk,12
9912,Buggy_Hunk,6
9913,Fixed_Hunk,7
9914,Buggy_Hunk,6
9915,Fixed_Hunk,7
9916,Buggy_Hunk,6
9917,Fixed_Hunk,10
9918,Buggy_Hunk,6
9919,Fixed_Hunk,12
9920,Buggy_Hunk,7
9921,Fixed_Hunk,10
9922,Buggy_Hunk,11
9923,Fixed_Hunk,33
9924,Buggy_Hunk,6
9925,Fixed_Hunk,36
9926,Buggy_Hunk,20
9927,Fixed_Hunk,39
9928,Buggy_Hunk,10
9929,Fixed_Hunk,10
9930,Buggy_Hunk,7
9931,Fixed_Hunk,7
9932,Buggy_Hunk,8
9933,Fixed_Hunk,8
9934,Buggy_Hunk,7
9935,Fixed_Hunk,7
9936,Buggy_Hunk,7
9937,Fixed_Hunk,7
9938,Buggy_Hunk,7
9939,Fixed_Hunk,7
9940,Buggy_Hunk,7
9941,Fixed_Hunk,6
9942,Buggy_Hunk,8
9943,Fixed_Hunk,6
9944,Buggy_Hunk,16
9945,Fixed_Hunk,7
9946,Buggy_Hunk,7
9947,Fixed_Hunk,7
9948,Buggy_Hunk,7
9949,Fixed_Hunk,7
9950,Buggy_Hunk,6
9951,Fixed_Hunk,9
9952,Buggy_Hunk,7
9953,Fixed_Hunk,10
9954,Buggy_Hunk,7
9955,Fixed_Hunk,8
9956,Buggy_Hunk,10
9957,Fixed_Hunk,10
9958,Buggy_Hunk,9
9959,Fixed_Hunk,9
9960,Buggy_Hunk,9
9961,Fixed_Hunk,9
9962,Buggy_Hunk,8
9963,Fixed_Hunk,8
9964,Buggy_Hunk,7
9965,Fixed_Hunk,7
9966,Buggy_Hunk,7
9967,Fixed_Hunk,7
9968,Buggy_Hunk,9
9969,Fixed_Hunk,8
9970,Buggy_Hunk,6
9971,Fixed_Hunk,9
9972,Buggy_Hunk,17
9973,Fixed_Hunk,17
9974,Buggy_Hunk,16
9975,Fixed_Hunk,16
9976,Buggy_Hunk,15
9977,Fixed_Hunk,15
9978,Buggy_Hunk,20
9979,Fixed_Hunk,20
9980,Buggy_Hunk,18
9981,Fixed_Hunk,18
9982,Buggy_Hunk,7
9983,Fixed_Hunk,15
9984,Buggy_Hunk,6
9985,Fixed_Hunk,9
9986,Buggy_Hunk,7
9987,Fixed_Hunk,9
9988,Buggy_Hunk,9
9989,Fixed_Hunk,6
9990,Buggy_Hunk,6
9991,Fixed_Hunk,13
9992,Buggy_Hunk,9
9993,Fixed_Hunk,9
9994,Buggy_Hunk,7
9995,Fixed_Hunk,7
9996,Buggy_Hunk,7
9997,Fixed_Hunk,7
9998,Buggy_Hunk,8
9999,Fixed_Hunk,12
10000,Buggy_Hunk,6
10001,Fixed_Hunk,7
10002,Buggy_Hunk,16
10003,Fixed_Hunk,18
10004,Buggy_Hunk,186
10005,Fixed_Hunk,296
10006,Buggy_Hunk,75
10007,Fixed_Hunk,91
10008,Buggy_Hunk,67
10009,Fixed_Hunk,60
10010,Buggy_Hunk,10
10011,Fixed_Hunk,10
10012,Buggy_Hunk,16
10013,Fixed_Hunk,16
10014,Buggy_Hunk,8
10015,Fixed_Hunk,8
10016,Buggy_Hunk,7
10017,Fixed_Hunk,7
10018,Buggy_Hunk,7
10019,Fixed_Hunk,7
10020,Buggy_Hunk,7
10021,Fixed_Hunk,7
10022,Buggy_Hunk,9
10023,Fixed_Hunk,9
10024,Buggy_Hunk,16
10025,Fixed_Hunk,16
10026,Buggy_Hunk,7
10027,Fixed_Hunk,6
10028,Buggy_Hunk,8
10029,Fixed_Hunk,8
10030,Buggy_Hunk,7
10031,Fixed_Hunk,6
10032,Buggy_Hunk,7
10033,Fixed_Hunk,7
10034,Buggy_Hunk,10
10035,Fixed_Hunk,10
10036,Buggy_Hunk,10
10037,Fixed_Hunk,10
10038,Buggy_Hunk,7
10039,Fixed_Hunk,7
10040,Buggy_Hunk,7
10041,Fixed_Hunk,7
10042,Buggy_Hunk,7
10043,Fixed_Hunk,7
10044,Buggy_Hunk,54
10045,Fixed_Hunk,51
10046,Buggy_Hunk,15
10047,Fixed_Hunk,13
10048,Buggy_Hunk,6
10049,Fixed_Hunk,7
10050,Buggy_Hunk,7
10051,Fixed_Hunk,7
10052,Buggy_Hunk,6
10053,Fixed_Hunk,6
10054,Buggy_Hunk,6
10055,Fixed_Hunk,7
10056,Buggy_Hunk,7
10057,Fixed_Hunk,8
10058,Buggy_Hunk,7
10059,Fixed_Hunk,7
10060,Buggy_Hunk,6
10061,Fixed_Hunk,11
10062,Buggy_Hunk,7
10063,Fixed_Hunk,8
10064,Buggy_Hunk,12
10065,Fixed_Hunk,21
10066,Buggy_Hunk,6
10067,Fixed_Hunk,7
10068,Buggy_Hunk,6
10069,Fixed_Hunk,9
10070,Buggy_Hunk,6
10071,Fixed_Hunk,15
10072,Buggy_Hunk,7
10073,Fixed_Hunk,8
10074,Buggy_Hunk,19
10075,Fixed_Hunk,13
10076,Buggy_Hunk,24
10077,Fixed_Hunk,17
10078,Buggy_Hunk,33
10079,Fixed_Hunk,28
10080,Buggy_Hunk,8
10081,Fixed_Hunk,7
10082,Buggy_Hunk,7
10083,Fixed_Hunk,7
10084,Buggy_Hunk,6
10085,Fixed_Hunk,7
10086,Buggy_Hunk,6
10087,Fixed_Hunk,7
10088,Buggy_Hunk,7
10089,Fixed_Hunk,7
10090,Buggy_Hunk,7
10091,Fixed_Hunk,7
10092,Buggy_Hunk,7
10093,Fixed_Hunk,7
10094,Buggy_Hunk,7
10095,Fixed_Hunk,7
10096,Buggy_Hunk,7
10097,Fixed_Hunk,12
10098,Buggy_Hunk,11
10099,Fixed_Hunk,14
10100,Buggy_Hunk,6
10101,Fixed_Hunk,7
10102,Buggy_Hunk,17
10103,Fixed_Hunk,23
10104,Buggy_Hunk,7
10105,Fixed_Hunk,7
10106,Buggy_Hunk,9
10107,Fixed_Hunk,9
10108,Buggy_Hunk,16
10109,Fixed_Hunk,16
10110,Buggy_Hunk,6
10111,Fixed_Hunk,7
10112,Buggy_Hunk,16
10113,Fixed_Hunk,13
10114,Buggy_Hunk,6
10115,Fixed_Hunk,22
10116,Buggy_Hunk,7
10117,Fixed_Hunk,7
10118,Buggy_Hunk,6
10119,Fixed_Hunk,8
10120,Buggy_Hunk,6
10121,Fixed_Hunk,7
10122,Buggy_Hunk,7
10123,Fixed_Hunk,9
10124,Buggy_Hunk,6
10125,Fixed_Hunk,7
10126,Buggy_Hunk,34
